quantile,threshold,tau3_emp,tau4_emp,tau4_theory,error,Ticker,Name,Sector
0.81,0.030454321931910514,0.4571266692160284,0.27940635830546123,0.2752273712522235,0.00023054664527223767,086790.KS,Hana Financial,Financials
0.81,0.02488006354091826,0.3927699452831659,0.21463888468551373,0.215865150318543,3.227037741726289e-05,088350.KS,Hanwha Life,Financials
0.8,0.024077077925553057,0.3909586317701452,0.2156954457393278,0.21428505938446601,4.332039538236818e-05,088350.KS,Hanwha Life,Financials
0.7,0.019158897745516594,0.3844958959951041,0.21019953400654706,0.20868831323954923,5.2439623910231934e-05,088350.KS,Hanwha Life,Financials
0.69,0.018525285535602988,0.38429603559672554,0.2101375898454248,0.2085162559879747,6.045957182333291e-05,088350.KS,Hanwha Life,Financials
0.5,0.012722760081260425,0.37889607353349775,0.2059796794608731,0.20389076703401687,0.00010496520242415306,088350.KS,Hanwha Life,Financials
0.9199999999999999,0.04374114377039426,0.46376011184120525,0.2862798720521033,0.28169745505122085,0.00026462042839983305,090430.KS,Amorepacific,Consumer_Staples
0.91,0.04169144573771685,0.4627737210844169,0.2853230110456495,0.2807312519273772,0.00026753257480319523,090430.KS,Amorepacific,Consumer_Staples
0.96,0.05410938420910387,0.4844583341057393,0.29572244656973856,0.3023010880068279,0.0004735796278845447,090430.KS,Amorepacific,Consumer_Staples
0.9,0.040241634257069725,0.458936667498226,0.28472599403319154,0.2769863589685259,0.0007807719530449791,090430.KS,Amorepacific,Consumer_Staples
0.95,0.05005866569478515,0.4731039051627992,0.3000066842284059,0.2909209213189407,0.0009753778549548733,090430.KS,Amorepacific,Consumer_Staples
0.62,0.0244242327697471,0.43036215881916307,0.2502190348975781,0.24978446333155252,3.0268560739060923e-06,093370.KS,Foosung,Energy_Chemicals
0.63,0.024894964424281612,0.4319105239486219,0.24933516063473604,0.25122726551181956,5.67226964275956e-05,093370.KS,Foosung,Energy_Chemicals
0.61,0.023874211580069367,0.4290818766251891,0.2507655859654658,0.2485941806619276,7.629566670080073e-05,093370.KS,Foosung,Energy_Chemicals
0.6,0.023387486644875208,0.4276996996659301,0.2511966496779168,0.24731192575377436,0.00024673468318588907,093370.KS,Foosung,Energy_Chemicals
0.64,0.025588785288284333,0.43331218630073964,0.2482736172056309,0.25253646270205804,0.00028493841132837727,093370.KS,Foosung,Energy_Chemicals
0.96,0.06402685543694833,0.3806153395047527,0.20528752630026192,0.20535857947764888,1.1971299722379365e-07,096770.KS,SK Innovation,Energy_Chemicals
0.78,0.03216240570728237,0.4160374943851068,0.23615107529769488,0.23660720210759614,3.716338626048742e-06,096770.KS,SK Innovation,Energy_Chemicals
0.77,0.031380012852227725,0.41400381712211404,0.23707789447684893,0.23476149315981368,9.735850135773168e-05,096770.KS,SK Innovation,Energy_Chemicals
0.9299999999999999,0.051776913684005846,0.37543844739885207,0.19861856949167417,0.2009526472855182,0.00013490970417001768,096770.KS,SK Innovation,Energy_Chemicals
0.79,0.03299364940116927,0.41825472974059474,0.23456088829037913,0.23862662222128225,0.000290295377735696,096770.KS,SK Innovation,Energy_Chemicals
0.9,0.035992427427316016,0.4973680762159673,0.3167318206408826,0.31546788724461206,1.6052329428465607e-05,097950.KS,CJ CheilJedang,Consumer_Staples
0.91,0.037793739467568,0.5001771574520418,0.31474262328627833,0.3183648547144699,0.00012945002886371353,097950.KS,CJ CheilJedang,Consumer_Staples
0.99,0.08187769357230965,0.4212608500756663,0.23695396933092153,0.24137638923789606,0.0003356837976810104,097950.KS,CJ CheilJedang,Consumer_Staples
0.98,0.06084731432692699,0.4038576431105278,0.2305832658345162,0.22564669595970327,0.0004786219587669697,097950.KS,CJ CheilJedang,Consumer_Staples
0.89,0.034558282370652844,0.4919703537307842,0.3176449065064819,0.3099333005911903,0.0006190891219894047,097950.KS,CJ CheilJedang,Consumer_Staples
0.77,0.0305461431848444,0.43958894175829843,0.25952276254841294,0.25843517688393486,1.771020932642836e-05,103140.KS,Poongsan,Steels_Materials
0.78,0.0312255707629697,0.44123387915624573,0.25867067446161157,0.25999076517401165,2.578052200675048e-05,103140.KS,Poongsan,Steels_Materials
0.79,0.03202605259157696,0.4416291844609096,0.2581340484383635,0.260365199331257,7.343312565509873e-05,103140.KS,Poongsan,Steels_Materials
0.76,0.029711354964634385,0.4383989504701358,0.25985781261098767,0.2573123380762176,9.786249665603973e-05,103140.KS,Poongsan,Steels_Materials
0.8,0.03278984331883902,0.4421054695554455,0.2573580329908796,0.26081664689339384,0.00017584642816747455,103140.KS,Poongsan,Steels_Materials
0.79,0.024855108403774227,0.4938773366712342,0.31187859602797263,0.3118838208529753,2.8064532096212173e-10,105560.KS,KB Financial,Financials
0.78,0.024270925836574718,0.49363039250099355,0.3119747655431774,0.3116309420526981,1.2172784814387349e-06,105560.KS,KB Financial,Financials
0.77,0.023717412160332144,0.49302707446024263,0.31212924065773545,0.3110134962118756,1.2869776252681891e-05,105560.KS,KB Financial,Financials
0.8,0.025348934009594776,0.4947154523951054,0.31138900549156145,0.3127427364484402,1.87365772109228e-05,105560.KS,KB Financial,Financials
0.76,0.02316955589736687,0.4923041800498134,0.312222918235477,0.3102743680352666,3.943949981491416e-05,105560.KS,KB Financial,Financials
0.81,0.035656001462187024,0.42947031256033547,0.24944283025113415,0.24895505115604696,3.838879523555238e-06,105630.KS,Hansae,Consumer_Discretionary
0.98,0.07732459775787842,0.4237559229685668,0.2448397929316031,0.2436690280671643,2.308546883195386e-05,105630.KS,Hansae,Consumer_Discretionary
0.95,0.05800437382485552,0.4167831544306011,0.23854932455226924,0.2372855081830062,2.836779121411968e-05,105630.KS,Hansae,Consumer_Discretionary
0.8200000000000001,0.03655375219905547,0.4308101587335252,0.2486194073490793,0.25020155066337746,3.998633929633434e-05,105630.KS,Hansae,Consumer_Discretionary
0.96,0.06299222839768,0.4181116133804405,0.2366314990925988,0.238496050248805,6.112040515123562e-05,105630.KS,Hansae,Consumer_Discretionary
0.96,0.05529857019245304,0.5399955484142108,0.35326579785497386,0.3606449666772637,0.0004186539006819765,111770.KS,Youngone,Consumer_Discretionary
