quantile,threshold,tau3_emp,tau4_emp,tau4_theory,error,Ticker,Name,Sector
0.93,0.031027445745013888,0.4191679274359539,0.23796325446939554,0.23946050422628387,3.9094954963921344e-05,032830.KS,Samsung Life,Financials
0.81,0.020972969441142148,0.4497028645012876,0.26615667909363666,0.26806345823375294,5.059709143919722e-05,032830.KS,Samsung Life,Financials
0.9600000000000001,0.0380949410450009,0.44178148035818954,0.2576629121532498,0.2605095164905895,0.00011940074259569014,032830.KS,Samsung Life,Financials
0.8,0.020210547220734263,0.44583765142191034,0.2680049391436217,0.26436588835383845,0.0001894808834363993,032830.KS,Samsung Life,Financials
0.8200000000000001,0.021630151310777404,0.4517784687428053,0.26427172379850017,0.2700581840003287,0.0004591041886590106,032830.KS,Samsung Life,Financials
0.9600000000000001,0.041310505746795206,0.4537422742070677,0.26884142596535454,0.2719513421517,0.0001307720574147157,033780.KS,KT&G,Consumer_Staples
0.93,0.03502615022653996,0.43768808640267104,0.26391470892343255,0.2566425968393599,0.0008029040450369648,033780.KS,KT&G,Consumer_Staples
0.9400000000000001,0.036671079559018764,0.44048663498243124,0.26708777545909035,0.25928360965042874,0.0009059471175276048,033780.KS,KT&G,Consumer_Staples
0.9500000000000001,0.0388276546888443,0.44359941128199754,0.2706298360206285,0.2622348728990121,0.001024841480000727,033780.KS,KT&G,Consumer_Staples
0.91,0.032136424445182915,0.4280532556443738,0.2588069739182027,0.24763964918460246,0.0020335643982507057,033780.KS,KT&G,Consumer_Staples
0.62,0.024355271510340348,0.4245840118232044,0.244043799404436,0.24443200149774982,2.5223167152801525e-06,034020.KS,Doosan Enerbility,Heavy_Industries
0.61,0.02383643979718945,0.42397312337975934,0.2443650184198296,0.24386904950175786,4.136143042910991e-06,034020.KS,Doosan Enerbility,Heavy_Industries
0.68,0.027524609070621747,0.4242305727752002,0.24328032563647298,0.24410622841271085,1.1447222667261747e-05,034020.KS,Doosan Enerbility,Heavy_Industries
0.67,0.0270287164739611,0.424472033302048,0.2432601751391021,0.24432876793230282,1.9128251433941288e-05,034020.KS,Doosan Enerbility,Heavy_Industries
0.6900000000000001,0.027978196486229245,0.4243574718785431,0.2431000106288505,0.2442231726876772,2.1150035997105588e-05,034020.KS,Doosan Enerbility,Heavy_Industries
0.92,0.04591744092775582,0.4612694833383471,0.2808816223831136,0.27926055824335677,3.3696220674036936e-05,034220.KS,LG Display,IT
0.93,0.04775682815420574,0.4652240504860087,0.27822160856695427,0.283134071347257,0.00030103311871058057,034220.KS,LG Display,IT
0.91,0.044323717030504875,0.45765976281142473,0.28086582315699216,0.27574493843479103,0.00034488547181084914,034220.KS,LG Display,IT
0.9,0.042720316048058,0.45426707427352514,0.28009971774586806,0.2724582291043387,0.000786603880914485,034220.KS,LG Display,IT
0.89,0.04105443918547821,0.4480335490105108,0.2796626400039626,0.2664638242671877,0.0024535415593040805,034220.KS,LG Display,IT
0.86,0.031166972070206248,0.42697905724916946,0.24631184622253025,0.24664451802299647,1.8192360062556248e-06,034730.KS,SK,Energy_Chemicals
0.79,0.025975502576727337,0.42885643393820655,0.24919747144176455,0.24838484034306876,1.070376842689856e-05,034730.KS,SK,Energy_Chemicals
0.9400000000000001,0.042915798435592074,0.44941605943207363,0.26690585949569257,0.2677883310604519,1.0859707887922842e-05,034730.KS,SK,Energy_Chemicals
0.87,0.03204110010911026,0.42583023718443247,0.2471035502181904,0.2455821751582548,3.837769630032562e-05,034730.KS,SK,Energy_Chemicals
0.8,0.026563465569649322,0.4305037536528655,0.248252545785253,0.24991625542768303,4.4316561588227744e-05,034730.KS,SK,Energy_Chemicals
0.9,0.03482075948181278,0.45374702984889476,0.2711903902350682,0.27195593363879544,7.92396520454972e-06,035250.KS,Kangwon Land,Consumer_Discretionary
0.89,0.033274747066607095,0.4519654567962828,0.2720080853928519,0.27023819926170484,4.2894062046000485e-05,035250.KS,Kangwon Land,Consumer_Discretionary
0.88,0.032333442370091586,0.45016825522044535,0.2719193000220889,0.2685101590872544,0.00016120127301741535,035250.KS,Kangwon Land,Consumer_Discretionary
0.87,0.031067659664962964,0.4486364316307865,0.2715395950199108,0.2670410640937785,0.0002837823110460944,035250.KS,Kangwon Land,Consumer_Discretionary
0.8400000000000001,0.0284985540833342,0.44518346586898255,0.26900151518776855,0.263742271731774,0.00039763725326060807,035250.KS,Kangwon Land,Consumer_Discretionary
0.81,0.03272725262200677,0.4314809688964195,0.25254631186081344,0.25082663628888524,4.700518173212899e-05,035420.KS,Naver,Communication_Services
0.8200000000000001,0.033813827928197634,0.433851228466856,0.2512495752886279,0.2530407279968547,5.01053812904146e-05,035420.KS,Naver,Communication_Services
0.8300000000000001,0.034829435242929634,0.4345405496793489,0.2502999825711499,0.25368621020572696,0.0001781716401880684,035420.KS,Naver,Communication_Services
0.8400000000000001,0.03550684164910764,0.43507559997665474,0.2491025550447925,0.25418772251444294,0.00040022238929882917,035420.KS,Naver,Communication_Services
0.8,0.032044537661266546,0.42865865466060316,0.25333043771138775,0.24820125033667878,0.00042706029848295975,035420.KS,Naver,Communication_Services
0.44,0.015379460045217386,0.40163059566813003,0.2231905229977862,0.22366695595968947,4.537325610269567e-06,035720.KS,Kakao,Communication_Services
0.43,0.015088725830806563,0.40088677434464043,0.22359809292330582,0.2230074159836546,7.01554510513126e-06,035720.KS,Kakao,Communication_Services
